driver_id,order_id,start_price,ride_price,order_type_group,rating,fromlatitude,fromlongitude,tolatitude,tolongitude
47405920,7822234750,650.0,650.0,city,4.960000038146973,60.93410110473633,76.62290954589844,60.93791961669922,76.58000183105469
47139680,7799980745,650.0,650.0,city,4.960000038146973,60.93859100341797,76.61247253417969,60.93791961669922,76.58000183105469
302412091,7800627531,550.0,600.0,city,5.0,60.95111846923828,76.60107421875,60.949432373046875,76.55277252197266
91746014,7782929638,520.0,580.0,city,4.989999771118164,60.93785858154297,76.57388305664062,60.93815994262695,76.5645980834961
92034936,7793807924,600.0,600.0,city,5.0,60.945526123046875,76.60462951660156,60.938201904296875,76.57415771484375
47405920,7780844383,580.0,600.0,city,4.889999866485596,60.94269943237305,76.57877349853516,60.92491149902344,76.61042785644531
91680460,7827739649,580.0,600.0,city,4.889999866485596,60.94197082519531,76.55564880371094,60.94364929199219,76.5983657836914
8364721,7791375059,580.0,600.0,city,4.889999866485596,60.93088912963867,76.57427978515625,60.94902801513672,76.61149597167969
47324900,7792583462,580.0,600.0,city,4.889999866485596,60.9328727722168,76.57113647460938,60.942359924316406,76.57103729248047
8307478,7791687104,650.0,650.0,city,4.989999771118164,60.93294143676758,76.61640930175781,60.926170349121094,76.58257293701172
92283055,7792375358,600.0,650.0,city,4.989999771118164,60.93138885498047,76.5517807006836,60.945438385009766,76.5702896118164
47221750,7782315452,580.0,650.0,city,4.989999771118164,60.931480407714844,76.5518798828125,60.938270568847656,76.57814025878906
47139680,7776643695,600.0,600.0,city,4.940000057220459,60.94728469848633,76.5923843383789,60.933868408203125,76.59638214111328
92283055,7779778346,600.0,650.0,city,4.980000019073486,60.931251525878906,76.56139373779297,60.93220138549805,76.5844497680664
8390469,7777497682,550.0,550.0,city,4.869999885559082,60.9286003112793,76.6108627319336,60.940250396728516,76.60240936279297
92662904,7821318870,550.0,600.0,city,4.980000019073486,60.950157165527344,76.60985565185547,60.95442199707031,76.57164764404297
8313173,7823864668,630.0,630.0,city,4.920000076293945,60.95756149291992,76.57366180419922,60.92805862426758,76.62127685546875
47221750,7827184471,630.0,660.0,city,4.920000076293945,60.928001403808594,76.62130737304688,60.95753860473633,76.57340240478516
8314318,7792342651,580.0,600.0,city,4.920000076293945,60.936100006103516,76.63201904296875,60.9556884765625,76.58367156982422
8307478,7787347116,600.0,650.0,city,4.920000076293945,60.93579864501953,76.63323974609375,60.95526123046875,76.58074951171875
92283055,7801381445,600.0,650.0,city,4.880000114440918,60.94411087036133,76.59379577636719,60.933448791503906,76.5676498413086
47287001,7775604043,600.0,700.0,city,4.880000114440918,60.9442024230957,76.59364318847656,60.9292106628418,76.54352569580078
302412091,7807588672,650.0,700.0,city,4.880000114440918,60.94404220581055,76.5939712524414,60.9292106628418,76.54352569580078
47250241,7773204927,550.0,580.0,city,4.920000076293945,60.94146728515625,76.55342864990234,60.937870025634766,76.60932159423828
46903650,7779055686,550.0,550.0,city,4.980000019073486,60.92607116699219,76.60337829589844,60.926170349121094,76.58257293701172
92662904,7814835089,580.0,600.0,city,4.949999809265137,60.93085861206055,76.58535766601562,60.94829177856445,76.59451293945312
92662904,7800533782,600.0,600.0,city,4.96999979019165,60.94414520263672,76.58773803710938,60.948360443115234,76.607421875
8307478,7804098945,600.0,600.0,city,4.980000019073486,60.93881607055664,76.59673309326172,60.926509857177734,76.60794830322266
46903650,7824431389,600.0,600.0,city,4.980000019073486,60.952903747558594,76.59458923339844,60.938392639160156,76.57804107666016
302440827,7791352108,550.0,600.0,city,4.980000019073486,60.932159423828125,76.5397720336914,60.93389892578125,76.57891845703125
47221750,7820793292,550.0,580.0,city,4.980000019073486,60.92679977416992,76.58000183105469,60.93162155151367,76.5411376953125
8314318,7775814122,550.0,580.0,city,4.980000019073486,60.932159423828125,76.53975677490234,60.93389892578125,76.57891845703125
302440827,7811561286,550.0,600.0,city,4.980000019073486,60.9321403503418,76.53987121582031,60.93389892578125,76.57891845703125
8276674,7818410759,530.0,570.0,city,4.980000019073486,60.93362045288086,76.57837677001953,60.92681884765625,76.58014678955078
47324900,7824957914,580.0,600.0,city,5.0,60.93134689331055,76.58588409423828,60.93423843383789,76.56706237792969
47405920,7792724693,600.0,600.0,city,4.989999771118164,60.933250427246094,76.61573028564453,60.93893814086914,76.55602264404297
92034936,7795043992,600.0,600.0,city,4.989999771118164,60.93859100341797,76.55724334716797,60.93268966674805,76.5772476196289
47428578,7807047510,600.0,600.0,city,5.0,60.95195007324219,76.58592987060547,60.9322509765625,76.61087799072266
47405920,7815367275,580.0,600.0,city,5.0,60.9547004699707,76.5882568359375,60.93772888183594,76.60906982421875
8360206,7783589152,550.0,580.0,city,4.980000019073486,60.956809997558594,76.57808685302734,60.952449798583984,76.59654998779297
302412091,7821465257,600.0,600.0,city,4.929999828338623,60.94038009643555,76.54653930664062,60.93339157104492,76.59390258789062
47324900,7808293232,600.0,600.0,city,4.929999828338623,60.93339157104492,76.59390258789062,60.93473815917969,76.57312774658203
8211442,7826044371,580.0,580.0,city,4.989999771118164,60.92967987060547,76.62206268310547,60.94963836669922,76.60751342773438
92283055,7776240576,650.0,650.0,city,4.989999771118164,60.93851089477539,76.55706787109375,60.92396926879883,76.59493255615234
8401982,7824474731,570.0,600.0,city,4.989999771118164,60.93806838989258,76.57997131347656,60.94776916503906,76.61383819580078
8278149,7825776733,580.0,580.0,city,4.989999771118164,60.92985153198242,76.62132263183594,60.94776916503906,76.61383819580078
302411164,7791076150,580.0,600.0,city,4.980000019073486,60.94797897338867,76.55960845947266,60.959739685058594,76.56719970703125
93675293,7781213619,600.0,600.0,city,5.0,60.928749084472656,76.59664154052734,60.936580657958984,76.60616302490234
91680460,7781386079,550.0,600.0,city,4.96999979019165,60.9280891418457,76.6125717163086,60.937110900878906,76.63773345947266
8307478,7814176096,550.0,600.0,city,4.96999979019165,60.92823028564453,76.61183166503906,60.93893814086914,76.55602264404297
8278149,7814333416,600.0,650.0,city,4.96999979019165,60.93204116821289,76.57568359375,60.937110900878906,76.63773345947266
8278149,7809631336,650.0,700.0,city,4.96999979019165,60.9368896484375,76.63683319091797,60.941349029541016,76.54537200927734
47279152,7789509517,550.0,600.0,city,4.960000038146973,60.945030212402344,76.59841918945312,60.93336868286133,76.59346771240234
8231169,7778174709,580.0,650.0,city,4.989999771118164,60.9398307800293,76.59381103515625,60.89366912841797,76.66728210449219
47515588,7813241584,600.0,600.0,city,4.949999809265137,60.935089111328125,76.57119750976562,60.92824935913086,76.53746032714844
8321517,7825064490,600.0,650.0,city,4.989999771118164,60.941402435302734,76.6020278930664,60.93963623046875,76.58653259277344
